,x,y
node1,1469.0615,1397.4148
node2,1697.8392,1442.2366
node3,1941.1946,1451.4952
node4,2276.4714,1459.4395
node5,2695.8743,1306.6943
node6,2968.675,1130.7936
node7,3202.9646,1014.0233
node8,3448.9,885.5671
node9,3667.5063,788.4262
node10,3899.8477,738.034
node11,4149.4595,744.487
node12,4415.5933,740.8592
node13,4711.303,784.9402
node14,5069.7373,720.0838
node15,5405.0044,576.6945
node16,5636.3174,486.6294
node17,5890.8057,530.5804
node18,6161.949,493.8658
node19,6432.0835,467.4908
node20,6763.8447,436.6356
node21,7094.2153,458.2762
node22,7331.692,598.984
node23,7596.871,752.7932
node24,1266.0629,1488.5037
node25,1571.139,1608.1135
node26,1914.5482,1644.1238
node27,2244.2595,1639.5126
node28,2624.843,1543.8643
node29,2966.9675,1396.9446
node30,3245.2034,1306.0648
node31,3479.8691,1209.2913
node32,3706.2524,1106.916
node33,3959.1155,1088.9182
node34,4175.8496,1077.2336
node35,4441.6533,1087.0568
node36,4755.795,1087.7018
node37,5093.154,1042.6652
node38,5424.593,930.8975
node39,5667.251,842.0301
node40,5928.164,859.4824
node41,6190.4023,848.6723
node42,6480.4243,884.8626
node43,6790.804,924.6054
node44,7091.025,940.6667
node45,7383.722,992.9193
node46,7717.5054,1017.1741
node47,1028.7805,1585.7635
node48,1404.3219,1763.8734
node49,1810.3691,1834.566
node50,2160.0667,1846.6656
node51,2522.7437,1774.8898
node52,2902.9707,1674.4213
node53,3208.4463,1606.5934
node54,3466.9717,1506.2334
node55,3707.6292,1453.3513
node56,3958.9563,1395.9713
node57,4213.578,1395.7567
node58,4488.027,1416.017
node59,4786.368,1411.1416
node60,5094.9365,1345.2617
node61,5399.8022,1276.1066
node62,5683.911,1208.4128
node63,5973.1133,1216.1414
node64,6260.685,1247.865
node65,6549.499,1282.4242
node66,6862.6074,1305.9829
node67,7185.2886,1304.6987
node68,7517.1816,1326.8103
node69,7899.76,1266.6722
node70,834.3114,1761.1334
node71,1266.5565,1941.9396
node72,1725.6711,2024.2375
node73,2089.1807,2029.1874
node74,2473.5125,2003.6434
node75,2850.9717,1938.5413
node76,3160.4502,1875.966
node77,3453.4348,1811.3964
node78,3706.9033,1757.7136
node79,3961.87,1693.6447
node80,4259.66,1683.53
node81,4515.0635,1688.616
node82,4781.926,1677.8177
node83,5086.901,1633.7784
node84,5405.17,1586.3285
node85,5716.4946,1539.9711
node86,6038.9585,1539.8978
node87,6322.321,1560.0608
node88,6613.726,1596.5426
node89,6952.154,1621.4114
node90,7280.218,1628.8901
node91,7669.095,1608.0079
node92,8075.7344,1526.3645
node93,698.3274,1992.4872
node94,1155.3177,2143.0554
node95,1598.62,2203.5593
node96,1981.0564,2229.764
node97,2385.4092,2225.879
node98,2773.2893,2173.7878
node99,3109.0452,2113.5703
node100,3403.7751,2066.2356
node101,3687.5364,1997.653
node102,3966.4043,1972.654
node103,4257.145,1951.7462
node104,4519.5654,1935.0178
node105,4795.4043,1924.6766
node106,5095.121,1915.9714
node107,5409.3164,1888.53
node108,5734.3286,1862.0718
node109,6070.254,1843.0896
node110,6394.5215,1830.6902
node111,6696.226,1862.1416
node112,7038.09,1889.2784
node113,7374.733,1897.1584
node114,7788.3486,1870.8011
node115,8212.854,1772.6512
node116,616.383,2253.009
node117,1059.745,2378.6582
node118,1516.7449,2421.968
node119,1909.5798,2455.4717
node120,2320.069,2447.1067
node121,2701.9985,2407.2324
node122,3053.0232,2360.665
node123,3366.7156,2322.6782
node124,3663.798,2252.3198
node125,3954.0044,2225.7578
node126,4232.883,2207.6394
node127,4517.6143,2178.031
node128,4806.9614,2167.7058
node129,5120.342,2149.0127
node130,5436.521,2142.9487
node131,5745.463,2147.191
node132,6076.2505,2126.7183
node133,6441.2114,2116.595
node134,6780.2266,2140.6301
node135,7119.3857,2160.1255
node136,7477.9575,2148.2126
node137,7891.1343,2134.3892
node138,8301.691,2048.5164
node139,559.4454,2525.8826
node140,996.3441,2615.6975
node141,1433.969,2648.2954
node142,1846.0627,2676.8887
node143,2225.1675,2667.1182
node144,2628.0205,2629.853
node145,2987.6492,2596.3997
node146,3295.7576,2548.1929
node147,3615.1875,2517.4365
node148,3941.1353,2484.1553
node149,4228.7754,2482.1575
node150,4516.557,2453.6836
node151,4815.3755,2437.0298
node152,5122.6387,2403.8325
node153,5462.5093,2389.3284
node154,5781.226,2387.3188
node155,6117.5693,2400.5068
node156,6474.0806,2399.9146
node157,6838.851,2404.2476
node158,7186.3286,2417.4312
node159,7551.052,2408.7673
node160,7949.738,2387.6853
node161,8368.116,2329.447
node162,506.3809,2792.5144
node163,949.0021,2859.1384
node164,1436.3053,2868.5488
node165,1786.9781,2901.1572
node166,2176.5232,2892.9917
node167,2572.4595,2857.7942
node168,2925.568,2820.6902
node169,3264.125,2784.9453
node170,3597.4673,2774.2842
node171,3931.798,2759.946
node172,4220.785,2734.0144
node173,4494.8853,2727.4675
node174,4791.642,2704.4006
node175,5102.5723,2666.8833
node176,5478.7056,2648.7227
node177,5816.69,2642.4246
node178,6157.66,2647.0056
node179,6485.8994,2654.6023
node180,6865.439,2657.6858
node181,7232.981,2662.6433
node182,7596.3975,2655.0552
node183,7979.291,2637.425
node184,8409.206,2591.6985
node185,434.7834,3056.306
node186,882.6833,3104.6836
node187,1378.9324,3137.8508
node188,1759.8734,3120.7131
node189,2130.9353,3117.9568
node190,2527.858,3089.4722
node191,2869.464,3040.8494
node192,3226.0923,3028.3286
node193,3579.4585,3004.7595
node194,3916.3835,3001.4585
node195,4212.278,2970.6292
node196,4497.5527,2964.5867
node197,4776.7393,2953.0388
node198,5102.235,2947.7515
node199,5474.149,2917.5322
node200,5844.666,2896.077
node201,6192.3945,2891.5288
node202,6537.7793,2886.5693
node203,6901.5415,2896.9204
node204,7245.231,2900.0813
node205,7626.719,2898.1572
node206,8017.092,2885.7368
node207,8451.871,2876.99
node208,401.4061,3333.325
node209,879.7021,3344.1318
node210,1311.7322,3370.2727
node211,1691.5736,3351.3972
node212,2095.9312,3343.7627
node213,2478.9453,3331.4807
node214,2830.1855,3286.8484
node215,3203.389,3270.3079
node216,3565.589,3257.2776
node217,3894.703,3233.7407
node218,4186.3315,3197.4634
node219,4477.7456,3197.864
node220,4786.6997,3195.0151
node221,5103.2363,3204.1018
node222,5444.1455,3190.6802
node223,5824.169,3145.6375
node224,6183.1616,3137.6975
node225,6531.3613,3129.7249
node226,6889.341,3137.171
node227,7247.7134,3126.2725
node228,7638.5825,3132.056
node229,8032.803,3138.0544
node230,8448.148,3160.4521
node231,388.839,3626.368
node232,852.5731,3621.6948
node233,1276.3035,3588.0063
node234,1661.0459,3578.275
node235,2067.3005,3574.6384
node236,2466.0356,3559.975
node237,2819.7139,3529.5845
node238,3185.401,3515.1487
node239,3556.6755,3508.1584
node240,3870.2695,3481.0613
node241,4164.3193,3456.738
node242,4476.578,3463.25
node243,4788.8555,3447.4204
node244,5103.703,3436.0269
node245,5413.826,3431.6396
node246,5788.2163,3390.42
node247,6157.606,3373.7085
node248,6509.1875,3358.0063
node249,6849.1313,3355.1755
node250,7211.8047,3351.602
node251,7608.8154,3367.2087
node252,8012.5967,3389.9968
node253,8438.821,3435.2185
node254,394.238,3894.4773
node255,813.683,3867.612
node256,1251.0652,3837.2017
node257,1675.0394,3812.9875
node258,2069.5542,3806.9905
node259,2453.3123,3792.596
node260,2802.169,3775.9285
node261,3186.6497,3754.1392
node262,3543.2708,3745.294
node263,3847.5627,3734.1963
node264,4167.3467,3720.9724
node265,4472.311,3711.1892
node266,4758.0317,3699.302
node267,5067.3145,3679.338
node268,5371.0376,3648.7551
node269,5746.001,3618.5989
node270,6107.187,3593.5515
node271,6452.791,3571.7925
node272,6818.05,3564.4607
node273,7186.189,3585.9097
node274,7585.3223,3606.3303
node275,7986.9033,3640.2856
node276,8400.269,3717.4387
node277,408.903,4163.7314
node278,839.1569,4110.252
node279,1283.8152,4082.8435
node280,1683.5107,4046.0427
node281,2072.594,4031.5483
node282,2464.2021,4017.9143
node283,2807.6067,4016.7732
node284,3178.019,3996.348
node285,3531.1165,3971.1047
node286,3836.892,3971.6177
node287,4152.0146,3978.1855
node288,4448.4614,3961.9863
node289,4722.095,3943.302
node290,5006.498,3925.4644
node291,5300.343,3876.8909
node292,5661.493,3842.8577
node293,6038.3564,3818.9067
node294,6387.7363,3793.2676
node295,6792.2754,3776.2048
node296,7163.5767,3812.7957
node297,7537.3135,3852.8403
node298,7921.437,3896.4187
node299,8307.769,3991.982
node300,494.0687,4427.707
node301,919.3704,4354.8867
node302,1328.0151,4323.45
node303,1706.352,4285.7114
node304,2096.4812,4287.7007
node305,2495.7417,4244.901
node306,2841.7065,4244.8105
node307,3177.3325,4228.7334
node308,3526.702,4198.3843
node309,3860.7268,4188.277
node310,4184.658,4181.5103
node311,4447.275,4174.001
node312,4708.852,4146.1333
node313,4951.6978,4128.084
node314,5246.623,4085.4893
node315,5609.5107,4066.1565
node316,5968.1216,4048.2612
node317,6312.318,4028.296
node318,6728.3574,4010.7925
node319,7119.926,4032.5215
node320,7462.49,4078.3264
node321,7847.519,4144.9233
node322,8202.244,4245.172
node323,600.9782,4702.4824
node324,1007.8138,4601.821
node325,1378.3564,4568.3135
node326,1765.2065,4529.1323
node327,2158.8047,4521.197
node328,2517.264,4488.506
node329,2852.6084,4461.0703
node330,3157.8193,4448.359
node331,3507.3284,4432.438
node332,3840.1091,4418.9243
node333,4168.0527,4378.673
node334,4423.836,4350.925
node335,4685.501,4333.325
node336,4919.6772,4321.348
node337,5221.7793,4327.888
node338,5579.8906,4290.346
node339,5908.0874,4266.4756
node340,6244.0415,4267.6587
node341,6637.8315,4241.0093
node342,7034.1543,4257.7188
node343,7374.6494,4303.014
node344,7765.281,4385.999
node345,8093.2734,4496.163
node346,687.0912,4962.0117
node347,1079.1632,4841.9575
node348,1461.9403,4795.003
node349,1843.1422,4755.2183
node350,2207.5872,4733.4653
node351,2525.679,4699.927
node352,2851.549,4676.7095
node353,3183.821,4670.2944
node354,3513.7217,4685.9966
node355,3813.2783,4683.463
node356,4103.5366,4663.2793
node357,4384.149,4604.5464
node358,4648.7407,4567.5015
node359,4933.48,4554.6133
node360,5211.2046,4544.3823
node361,5490.2817,4494.164
node362,5787.817,4457.2773
node363,6159.262,4446.5415
node364,6530.908,4461.482
node365,6906.8286,4476.786
node366,7250.645,4519.5566
node367,7638.4526,4594.271
node368,7949.3,4701.8335
node369,788.2196,5197.4136
node370,1170.1556,5076.271
node371,1553.3798,5011.973
node372,1909.4506,4977.6006
node373,2241.7964,4947.897
node374,2540.3093,4912.8477
node375,2878.3652,4914.6685
node376,3219.0173,4908.491
node377,3531.982,4930.2524
node378,3812.926,4903.8467
node379,4084.518,4884.2607
node380,4340.4775,4833.5737
node381,4623.2935,4850.514
node382,4876.1875,4819.871
node383,5154.157,4770.162
node384,5449.5205,4696.4194
node385,5736.1367,4689.969
node386,6097.044,4719.537
node387,6447.049,4688.696
node388,6799.9863,4687.28
node389,7105.1216,4726.1465
node390,7444.032,4786.9365
node391,7812.8184,4916.0273
node392,927.4167,5423.6274
node393,1284.9271,5295.736
node394,1654.3003,5226.303
node395,1988.7556,5208.0273
node396,2295.1677,5189.163
node397,2581.2256,5201.337
node398,2919.295,5207.0493
node399,3238.295,5202.1074
node400,3503.1584,5191.293
node401,3783.48,5217.0586
node402,4069.4556,5189.142
node403,4351.7544,5144.8364
node404,4617.855,5119.7393
node405,4854.649,5081.0225
node406,5102.637,5088.743
node407,5375.014,5018.364
node408,5703.268,4977.8076
node409,6063.779,4992.0376
node410,6329.7812,4912.934
node411,6660.6626,4926.958
node412,6971.2695,4945.974
node413,7264.4434,4998.4297
node414,7572.22,5134.426
node415,1079.1501,5626.778
node416,1403.6221,5506.0796
node417,1772.3038,5444.3613
node418,2088.6135,5442.3853
node419,2378.36,5449.2554
node420,2671.628,5484.2363
node421,2968.0981,5501.459
node422,3251.536,5526.3584
node423,3542.578,5495.928
node424,3804.4043,5553.7764
node425,4056.3723,5548.007
node426,4319.952,5476.6074
node427,4581.533,5411.19
node428,4840.8496,5401.707
node429,5092.959,5379.9644
node430,5359.752,5311.8247
node431,5615.709,5272.4272
node432,5947.7773,5224.832
node433,6265.826,5183.128
node434,6555.8745,5176.085
node435,6819.3022,5155.044
node436,7121.0464,5198.441
node437,7371.063,5323.6816
node438,1249.7064,5798.134
node439,1548.5688,5705.173
node440,1884.8552,5662.793
node441,2182.0842,5662.9478
node442,2459.264,5707.2114
node443,2731.5598,5749.283
node444,3006.0676,5787.92
node445,3272.706,5835.1426
node446,3530.7231,5835.417
node447,3796.5803,5859.646
node448,4057.1228,5865.017
node449,4333.538,5820.0806
node450,4605.8867,5753.1616
node451,4852.345,5692.8066
node452,5072.9595,5667.2876
node453,5317.67,5617.622
node454,5578.087,5573.385
node455,5876.734,5548.901
node456,6161.78,5496.77
node457,6420.0527,5422.9126
node458,6683.048,5387.9556
node459,6987.2583,5420.394
node460,7242.014,5497.984
node461,1422.118,5960.362
node462,1705.0479,5891.5225
node463,1988.6866,5905.58
node464,2276.456,5920.8096
node465,2541.6404,5968.656
node466,2796.9026,6026.319
node467,3052.5193,6064.595
node468,3302.9844,6107.252
node469,3555.8276,6133.3794
node470,3811.6,6148.421
node471,4050.0671,6148.4746
node472,4299.093,6128.6313
node473,4565.9,6071.5435
node474,4838.1313,5976.9336
node475,5070.6343,5917.775
node476,5291.779,5877.9185
node477,5554.817,5833.425
node478,5833.6025,5801.203
node479,6085.4634,5728.702
node480,6323.917,5656.3013
node481,6576.755,5617.4814
node482,6856.2646,5598.7285
node483,7107.9062,5649.3057
node484,1565.5737,6130.696
node485,1836.4116,6100.1616
node486,2097.9548,6151.9604
node487,2343.1821,6220.379
node488,2579.8076,6269.1323
node489,2813.3918,6346.8965
node490,3057.5054,6389.625
node491,3314.5552,6420.5156
node492,3558.5356,6448.0566
node493,3816.9597,6471.767
node494,4063.265,6466.81
node495,4312.0415,6452.295
node496,4562.471,6422.14
node497,4824.2354,6354.931
node498,5071.519,6206.6064
node499,5301.679,6140.669
node500,5557.666,6141.644
node501,5809.442,6103.2583
node502,6040.454,6028.4277
node503,6271.555,5947.887
node504,6491.6953,5873.2954
node505,6730.6943,5794.144
node506,6972.3135,5797.8315
node507,1701.5035,6300.5674
node508,1916.8358,6355.7476
node509,2128.577,6431.302
node510,2347.6904,6504.1006
node511,2580.8562,6555.659
node512,2813.9475,6628.5664
node513,3046.1602,6687.4883
node514,3304.074,6733.961
node515,3552.4287,6756.524
node516,3818.224,6769.3086
node517,4075.4707,6774.7466
node518,4336.2036,6766.6377
node519,4608.3887,6755.2695
node520,4857.631,6678.8057
node521,5084.1245,6490.5806
node522,5371.8706,6400.9077
node523,5616.1963,6443.9165
node524,5850.606,6425.211
node525,6065.6724,6340.574
node526,6274.232,6228.228
node527,6465.4634,6118.875
node528,6653.306,6022.118
node529,6842.4966,5948.232
